@relation eggDataIMP2

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute Volume numeric
@attribute Area numeric
@attribute Area_Formula numeric
@attribute Volume_Formula numeric
@attribute Area/Volume_Imagem numeric
@attribute Peso_fora numeric
@attribute class {Nascido,Morreu}

@data
57.835,42.959,33.609,24.227,52.887,69.566,71.858,55.885,1.315,53.000,Nascido
58.218,43.926,30.866,27.352,57.455,72.707,74.141,58.816,1.265,54.500,Nascido
61.268,43.944,35.666,25.603,60.807,75.887,77.241,61.948,1.248,59.200,Nascido
56.032,44.133,30.139,25.895,56.028,71.369,72.471,57.144,1.274,53.900,Morreu
57.004,43.963,31.133,25.871,56.094,71.558,73.067,57.687,1.276,51.200,Nascido
57.043,42.487,30.653,26.390,52.724,68.821,70.056,53.915,1.305,46.000,Morreu
58.931,45.352,31.000,27.932,60.266,75.131,77.859,63.468,1.247,59.700,Nascido
58.811,43.485,32.693,26.120,56.773,72.340,73.827,58.229,1.274,53.800,Nascido
64.489,44.108,36.531,27.958,62.827,78.158,80.714,65.693,1.244,58.200,Morreu
57.372,43.985,30.316,27.057,52.802,73.786,73.446,58.118,1.397,50.200,Nascido
59.061,47.520,31.901,27.161,67.829,80.836,82.706,69.832,1.192,61.900,Nascido
57.609,44.029,28.929,28.680,54.645,71.671,73.753,58.475,1.312,55.800,Nascido
60.080,45.003,33.419,26.662,59.582,75.046,78.295,63.712,1.260,58.000,Nascido
56.504,41.696,31.383,25.122,46.896,67.404,67.981,51.438,1.437,48.400,Nascido
61.877,46.191,33.223,28.654,66.784,80.432,82.662,69.126,1.204,63.200,Nascido
57.542,44.483,31.922,25.621,58.795,73.657,74.689,59.617,1.253,53.600,Nascido
56.895,45.985,31.000,25.895,61.958,76.256,77.198,62.996,1.231,54.000,Nascido
58.968,46.424,31.633,27.337,61.936,77.503,80.217,66.546,1.251,60.400,Nascido
59.992,43.561,32.937,27.057,55.757,73.264,75.112,59.607,1.314,56.100,Nascido
59.105,45.026,32.443,26.662,59.802,75.457,77.364,62.742,1.262,62.300,Nascido
55.695,43.113,29.977,25.719,50.795,67.874,70.064,54.205,1.336,52.900,Nascido
55.671,44.304,31.414,24.259,55.295,70.809,72.522,57.218,1.281,53.000,Nascido
59.952,44.659,32.116,27.837,56.908,74.338,77.394,62.608,1.306,55.200,Nascido
58.334,44.777,33.464,24.872,55.593,74.097,76.129,61.241,1.333,55.000,Nascido
55.506,42.196,31.133,24.373,47.096,66.038,68.072,51.746,1.402,47.900,Nascido
59.938,44.644,31.338,28.601,60.892,75.660,77.336,62.552,1.243,59.600,Morreu
56.911,43.029,31.377,25.534,53.635,69.680,71.060,55.171,1.299,54.400,Nascido
58.218,43.676,32.366,25.852,56.471,71.850,73.657,58.149,1.272,54.200,Nascido
59.061,45.502,31.673,27.388,62.371,76.702,78.319,64.027,1.230,55.900,Nascido
60.376,42.839,33.571,26.805,53.012,71.240,73.963,58.016,1.344,52.500,Nascido
61.536,46.479,33.669,27.868,67.810,81.276,82.970,69.606,1.199,63.500,Morreu
57.662,42.880,30.576,27.087,54.474,70.057,71.439,55.516,1.286,55.800,Nascido
57.023,44.732,31.402,25.621,58.540,73.437,74.696,59.743,1.254,56.900,Nascido
60.733,45.675,32.132,28.601,64.556,78.618,80.360,66.341,1.218,60.000,Nascido
59.105,45.525,32.942,26.163,60.616,75.821,78.449,64.139,1.251,55.400,Nascido
61.283,44.913,35.067,26.216,61.451,77.506,79.330,64.728,1.261,62.000,Morreu
61.397,44.054,31.720,29.677,57.926,74.551,77.492,62.391,1.287,58.900,Nascido
62.439,44.644,32.339,30.101,63.239,77.896,79.801,65.162,1.232,60.000,Morreu
57.813,44.504,31.152,26.662,54.179,73.377,74.973,59.957,1.354,55.100,Nascido
57.150,46.632,31.828,25.323,59.489,75.042,78.856,65.071,1.261,58.100,Nascido
58.986,44.883,30.005,28.981,58.867,74.736,76.900,62.218,1.270,60.400,Morreu
61.303,44.549,33.351,27.954,57.274,74.632,78.501,63.705,1.303,53.700,Nascido
61.000,44.693,31.883,29.117,60.991,75.997,78.486,63.798,1.246,61.200,Morreu
62.120,46.297,31.446,30.675,66.443,80.424,83.119,69.716,1.210,54.900,Nascido
62.305,45.231,31.673,30.634,62.224,79.974,80.952,66.743,1.285,56.400,Nascido
63.689,48.091,33.963,29.728,71.160,85.368,88.822,77.126,1.200,61.600,Nascido
59.675,46.895,30.838,28.837,66.393,79.671,81.941,68.713,1.200,59.400,Nascido
61.188,46.145,30.851,30.338,66.340,79.969,81.834,68.220,1.205,61.100,Nascido
60.688,43.394,32.089,28.601,57.625,73.203,75.402,59.838,1.270,63.700,Morreu
57.122,44.792,29.173,27.949,58.044,72.991,74.874,60.007,1.258,55.200,Nascido
67.013,48.190,33.899,33.116,75.913,89.360,92.564,81.486,1.177,58.500,Nascido
59.429,46.597,30.724,28.705,63.293,79.103,81.039,67.563,1.250,55.800,Nascido
60.518,43.694,30.884,29.635,53.351,77.158,75.863,60.496,1.446,54.600,Nascido
60.893,45.609,31.327,29.566,65.332,78.917,80.367,66.325,1.208,63.000,Nascido
54.488,42.445,27.388,27.102,50.554,66.600,67.568,51.402,1.317,51.000,Nascido
56.442,42.587,28.456,27.986,52.270,68.336,69.675,53.599,1.307,52.000,Nascido
59.154,48.066,29.728,29.428,68.916,81.729,83.972,71.559,1.186,62.700,Nascido
59.310,45.502,31.652,27.659,57.829,74.250,78.566,64.298,1.284,55.600,Nascido
58.158,45.325,29.479,28.680,59.224,74.591,77.021,62.560,1.259,58.200,Nascido
58.607,45.276,29.951,28.657,60.427,75.196,77.362,62.904,1.244,68.800,Nascido
59.678,43.334,30.449,29.230,56.456,71.753,74.290,58.677,1.271,53.900,Nascido
61.078,46.772,31.174,29.905,68.145,81.530,83.107,69.960,1.196,55.100,Nascido
57.753,47.209,29.385,28.368,63.044,79.170,80.649,67.393,1.256,60.400,Nascido
57.542,46.250,30.404,27.139,62.516,76.658,78.390,64.449,1.226,65.000,Nascido
57.522,44.212,29.406,28.118,57.220,72.497,74.055,58.876,1.267,57.800,Nascido
58.468,43.160,31.883,26.587,56.544,71.993,72.801,57.027,1.273,59.800,Nascido
61.467,44.409,33.132,28.337,63.155,77.608,78.352,63.474,1.229,55.600,Nascido
59.310,46.749,30.653,28.657,64.147,78.168,81.251,67.871,1.219,56.000,Nascido
59.234,45.692,33.631,25.603,58.184,73.899,78.962,64.751,1.270,59.600,Nascido
57.792,43.485,28.907,28.886,52.103,71.244,72.796,57.219,1.367,53.300,Nascido
56.188,43.659,32.866,23.322,51.354,71.176,71.745,56.079,1.386,54.200,Nascido
59.467,43.659,34.881,24.587,55.679,73.159,74.900,59.352,1.314,56.900,Nascido
56.161,45.131,30.326,25.837,55.785,72.088,74.669,59.897,1.292,55.500,Nascido
59.310,46.500,30.653,28.657,64.299,78.225,80.707,67.148,1.217,59.000,Nascido
57.235,45.692,32.132,25.103,56.153,73.890,76.949,62.566,1.316,58.200,Nascido
54.970,43.176,29.635,25.337,50.259,66.512,69.509,53.657,1.323,49.300,Nascido
58.291,44.483,30.675,27.619,55.613,73.351,75.381,60.394,1.319,58.800,Nascido
58.063,42.986,31.423,26.640,54.572,70.400,72.048,56.175,1.290,53.200,Nascido
56.900,44.119,30.088,26.813,56.483,71.488,73.269,57.991,1.266,53.600,Nascido
57.963,45.629,32.521,25.442,43.426,71.250,77.541,63.189,1.641,57.500,Nascido
58.158,45.076,30.226,27.932,59.038,74.318,76.498,61.874,1.259,58.100,Nascido
56.504,41.696,33.170,23.337,49.947,66.481,68.053,51.439,1.331,49.600,Nascido
56.165,45.601,29.951,26.216,43.974,67.056,75.646,61.155,1.525,57.500,Nascido
56.363,43.281,28.207,28.158,50.918,69.555,71.017,55.286,1.366,51.300,Nascido
59.628,45.549,32.942,26.687,59.040,76.802,79.014,64.775,1.301,57.100,Nascido
57.136,44.552,32.244,24.893,54.985,72.711,74.460,59.383,1.322,53.000,Nascido
54.688,42.394,30.117,24.573,50.131,66.123,67.693,51.466,1.319,49.100,Nascido
57.609,43.531,31.945,25.665,55.823,71.520,72.767,57.159,1.281,55.300,Nascido
58.912,47.262,32.482,26.431,66.541,80.064,82.006,68.901,1.203,63.000,Nascido
57.465,45.103,28.732,28.732,58.272,73.387,75.864,61.210,1.259,53.400,Nascido
61.749,44.443,32.132,29.617,58.028,76.175,78.682,63.862,1.313,57.600,Morreu
58.856,43.008,31.922,26.936,54.901,72.333,72.852,57.004,1.318,52.000,Nascido
57.438,42.644,32.101,25.337,49.998,68.496,70.783,54.691,1.370,52.600,Nascido
56.663,41.039,29.452,27.211,47.406,65.250,66.767,49.969,1.376,46.600,Morreu
58.656,43.307,30.947,27.709,54.362,71.896,73.266,57.601,1.323,53.400,Nascido
56.612,45.300,29.677,26.936,58.422,73.352,75.446,60.828,1.256,55.700,Nascido
59.952,40.895,34.366,25.587,48.898,68.765,69.544,52.497,1.406,46.300,Nascido
61.517,44.961,33.899,27.619,62.369,77.209,79.620,65.114,1.238,57.800,Morreu
57.065,43.756,32.194,24.872,55.539,71.402,72.733,57.208,1.286,50.800,Nascido
58.682,46.099,33.019,25.665,63.765,77.844,79.274,65.298,1.221,57.800,Nascido
58.811,43.485,34.417,24.395,56.602,72.212,73.897,58.229,1.276,53.400,Nascido
55.546,41.218,28.907,26.640,47.958,64.671,66.107,49.410,1.348,45.900,Nascido
59.705,43.859,31.249,28.456,58.669,74.047,75.434,60.136,1.262,55.900,Nascido
58.786,44.250,32.759,26.029,58.721,74.062,75.417,60.271,1.261,52.300,Nascido
57.772,45.481,32.920,24.853,59.506,74.596,77.057,62.572,1.254,53.300,Morreu
57.938,45.909,31.866,26.073,62.335,76.320,78.091,63.939,1.224,56.900,Nascido
58.401,44.869,32.089,26.313,54.834,75.274,76.336,61.563,1.373,56.600,Nascido
61.920,44.303,35.259,26.662,62.324,77.256,78.624,63.636,1.240,61.300,Nascido
58.968,45.175,31.116,27.851,57.867,75.479,77.516,63.010,1.304,57.800,Nascido
58.270,44.386,32.303,25.967,58.441,73.685,75.194,60.108,1.261,52.100,Nascido
61.972,45.850,31.720,30.254,66.411,80.398,81.983,68.216,1.211,58.100,Nascido
57.253,43.426,30.903,26.352,54.609,70.342,72.188,56.534,1.288,49.700,Nascido
57.485,43.944,28.886,28.601,56.455,71.795,73.457,58.125,1.272,52.600,Nascido
59.560,43.713,30.675,28.886,56.767,72.446,74.980,59.592,1.276,54.300,Nascido
58.984,44.943,31.633,27.352,59.615,74.594,77.046,62.381,1.251,56.700,Nascido
58.235,44.425,30.134,28.101,58.538,73.449,75.197,60.180,1.255,54.100,Nascido
58.833,46.023,32.920,25.914,61.612,76.829,79.256,65.251,1.247,55.400,Nascido
63.332,45.162,33.576,29.756,59.716,78.186,81.842,67.635,1.309,60.700,Nascido
62.619,46.546,34.212,28.408,68.876,82.232,84.226,71.034,1.194,63.100,Nascido
58.833,41.240,31.695,27.139,51.018,67.761,69.170,52.391,1.328,49.200,Nascido
56.838,43.008,30.924,25.914,54.205,69.993,70.938,55.048,1.291,51.200,Nascido
58.022,43.963,31.383,26.640,55.719,72.476,74.043,58.718,1.301,52.800,Nascido
58.235,45.442,33.649,24.587,62.247,76.525,77.456,62.966,1.229,55.900,Nascido
60.202,43.909,31.101,29.101,58.033,73.364,76.018,60.775,1.264,56.300,Nascido
59.235,43.611,31.278,27.958,55.625,71.740,74.459,58.989,1.290,54.900,Nascido
60.500,43.944,30.634,29.867,58.900,74.307,76.377,61.172,1.262,56.800,Nascido
61.920,45.076,34.237,27.683,63.629,78.205,80.275,65.876,1.229,59.300,Nascido
60.807,45.481,34.937,25.871,64.595,78.651,80.099,65.859,1.218,59.600,Nascido
59.628,46.047,31.197,28.431,59.414,78.395,80.051,66.199,1.319,60.800,Nascido
58.042,43.235,31.152,26.889,50.172,72.336,72.539,56.808,1.442,54.300,Nascido
59.020,43.214,33.649,25.371,56.958,72.546,73.489,57.710,1.274,56.600,Nascido
60.717,44.159,33.881,26.837,60.091,75.143,77.109,61.995,1.250,58.300,Morreu
56.499,43.889,31.557,24.944,54.890,70.456,72.452,56.985,1.284,51.900,Nascido
60.977,46.127,33.268,27.709,65.597,79.597,81.619,67.932,1.213,59.400,Nascido
56.674,46.895,32.101,24.573,59.224,76.951,78.956,65.258,1.299,58.100,Nascido
59.188,44.394,31.601,27.587,59.328,74.180,76.077,61.078,1.250,58.800,Nascido
59.040,45.231,32.920,26.120,61.356,76.010,77.755,63.244,1.239,62.500,Nascido
55.506,41.197,31.883,23.624,48.280,64.888,66.108,49.326,1.344,47.100,Nascido
57.935,47.371,31.249,26.687,66.173,79.558,81.217,68.072,1.202,59.500,Nascido
58.631,45.798,31.471,27.161,60.989,76.139,78.526,64.391,1.248,54.800,Nascido
58.202,43.618,30.683,27.520,56.311,71.939,73.481,57.980,1.278,54.500,Nascido
57.835,44.255,31.197,26.640,57.916,73.061,74.472,59.310,1.262,56.900,Nascido
57.494,42.118,32.303,25.193,51.752,67.979,69.766,53.404,1.314,52.300,Nascido
54.096,41.787,29.428,24.668,48.283,64.707,65.930,49.458,1.340,47.600,Nascido
58.270,45.162,32.024,26.246,60.038,74.920,76.827,62.228,1.248,55.200,Nascido
59.082,45.276,31.673,27.410,61.390,76.051,77.855,63.414,1.239,57.100,Nascido
61.100,44.777,32.443,28.657,62.383,77.188,78.775,64.143,1.237,58.700,Nascido
62.188,46.038,35.910,26.278,67.182,81.081,82.729,69.016,1.207,64.400,Nascido
57.564,42.487,32.443,25.122,50.680,67.513,70.588,54.408,1.332,51.400,Nascido
59.581,41.738,33.170,26.413,52.652,69.252,70.915,54.349,1.315,51.100,Nascido
61.078,44.754,33.690,27.388,62.551,77.336,78.734,64.054,1.236,57.200,Morreu
61.096,46.219,31.557,29.539,56.861,75.878,81.908,68.335,1.334,59.000,Nascido
54.257,41.696,28.907,25.353,41.397,62.159,65.889,49.393,1.502,45.000,Nascido
60.851,43.008,33.441,27.410,56.905,72.902,74.762,58.934,1.281,54.100,Nascido
56.453,44.159,29.367,27.087,56.366,71.528,72.913,57.642,1.269,52.200,Nascido
59.332,46.118,32.612,26.721,65.222,79.024,79.943,66.075,1.212,60.700,Nascido
59.002,46.607,30.139,28.863,61.100,79.348,80.623,67.107,1.299,58.200,Nascido
60.289,45.659,31.806,28.484,62.487,78.467,79.878,65.810,1.256,59.500,Nascido
59.452,43.659,33.866,25.587,57.766,73.077,74.840,59.337,1.265,53.500,Nascido
60.452,45.508,34.175,26.278,61.746,76.661,79.778,65.552,1.242,58.800,Nascido
59.425,44.381,33.339,26.087,59.709,74.516,76.326,61.287,1.248,55.900,Nascido
57.859,45.051,31.720,26.141,60.349,75.116,76.185,61.487,1.245,57.300,Nascido
58.688,46.909,32.616,26.073,65.995,79.305,81.017,67.618,1.202,59.100,Morreu
56.098,43.241,30.598,25.501,49.168,70.238,70.715,54.921,1.429,48.900,Nascido
57.314,45.253,30.425,26.889,59.330,74.104,76.047,61.454,1.249,55.900,Morreu
61.414,45.131,32.578,28.837,63.366,77.632,79.858,65.498,1.225,60.500,Nascido
55.841,43.611,29.859,25.982,53.327,68.989,71.213,55.610,1.294,50.000,Nascido
60.176,46.846,32.966,27.211,67.932,81.377,82.388,69.147,1.198,62.400,Nascido
56.219,44.425,30.384,25.837,54.406,71.457,73.259,58.098,1.313,49.600,Nascido
61.871,47.543,34.984,26.889,70.276,83.144,85.732,73.227,1.183,63.700,Nascido
58.901,44.369,34.090,24.811,59.818,74.440,75.832,60.713,1.244,55.600,Nascido
58.270,44.416,31.278,26.992,58.871,73.978,75.230,60.190,1.257,56.400,Nascido
58.218,43.426,32.366,25.852,55.724,71.679,73.135,57.486,1.286,55.500,Nascido
61.227,44.522,32.377,28.850,61.039,76.114,78.347,63.547,1.247,56.200,Nascido
57.216,45.850,28.981,28.235,59.025,74.204,77.196,62.979,1.257,53.000,Nascido
57.424,42.880,31.351,26.073,52.808,68.718,71.233,55.286,1.301,48.100,Nascido
57.503,43.444,32.650,24.853,56.375,71.862,72.514,56.827,1.275,51.400,Nascido
62.804,46.479,34.937,27.868,69.038,82.446,84.287,71.042,1.194,63.400,Nascido
61.670,43.144,35.241,26.431,58.599,74.499,75.883,60.108,1.271,56.500,Nascido
62.926,43.795,34.134,28.794,61.177,76.393,78.450,63.196,1.249,55.900,Nascido
59.270,44.443,30.903,28.368,59.590,74.672,76.249,61.298,1.253,53.200,Nascido
58.452,42.834,32.078,26.375,51.126,68.975,72.113,56.153,1.349,51.100,Nascido
58.085,43.507,31.922,26.163,55.258,70.934,73.165,57.568,1.284,51.500,Nascido
60.080,44.006,33.441,26.640,59.719,74.933,76.155,60.918,1.255,54.800,Nascido
57.518,42.489,30.843,26.677,52.652,68.860,70.506,54.371,1.308,48.300,Nascido
58.286,44.188,31.046,27.241,57.843,72.876,74.762,59.592,1.260,51.200,Nascido
55.591,46.297,31.695,23.896,61.084,75.302,76.604,62.388,1.233,58.100,Nascido
59.234,46.441,33.132,26.102,61.792,79.230,80.564,66.892,1.282,62.000,Nascido
57.991,44.883,32.024,25.967,59.725,74.374,75.967,61.169,1.245,57.400,Nascido
60.467,45.159,30.851,29.617,62.288,76.921,78.960,64.567,1.235,61.700,Nascido
60.684,44.102,33.472,27.213,60.750,75.863,76.940,61.800,1.249,56.800,Nascido
58.270,45.410,32.054,26.216,61.262,75.876,77.358,62.915,1.239,59.000,Nascido
58.434,45.756,32.157,26.278,61.884,76.462,78.260,64.056,1.236,55.800,Nascido
57.564,45.502,30.924,26.640,60.339,74.991,76.830,62.404,1.243,55.900,Nascido
54.878,43.722,31.783,23.095,53.285,69.072,70.605,54.929,1.296,52.300,Nascido
58.734,42.677,31.883,26.852,55.423,71.113,72.045,56.011,1.283,54.200,Nascido
58.489,45.132,33.297,25.193,52.733,79.237,77.024,62.380,1.503,59.200,Nascido
58.381,45.051,33.988,24.395,60.386,75.132,76.780,62.041,1.244,55.700,Nascido
61.517,46.459,33.382,28.137,67.537,81.068,82.900,69.527,1.200,60.000,Nascido
53.239,43.515,27.651,25.588,49.126,67.135,68.532,52.784,1.367,50.000,Nascido
61.268,45.960,34.168,27.102,65.480,79.461,81.573,67.765,1.214,63.400,Nascido
56.139,42.560,30.724,25.416,51.983,68.089,69.372,53.243,1.310,53.700,Nascido
56.773,43.713,32.171,24.603,55.793,71.221,72.370,56.804,1.277,54.500,Nascido
56.754,44.212,32.900,23.854,57.283,72.478,73.418,58.088,1.265,53.000,Nascido
59.639,45.970,31.061,28.579,62.138,77.481,79.894,65.992,1.247,56.900,Nascido
57.065,43.756,30.154,26.911,50.318,68.642,72.676,57.207,1.364,53.500,Nascido
57.662,43.381,31.088,26.574,55.823,71.068,72.481,56.817,1.273,55.200,Nascido
60.217,41.910,30.616,29.601,51.884,69.612,71.814,55.381,1.342,54.000,Nascido
59.769,44.961,32.650,27.119,58.765,75.952,77.878,63.264,1.292,58.000,Nascido
61.000,45.192,33.399,27.602,63.552,78.058,79.603,65.233,1.228,59.500,Nascido
58.158,44.827,32.991,25.167,59.140,74.149,76.045,61.192,1.254,54.000,Morreu
58.856,45.276,31.423,27.434,56.643,75.489,77.628,63.172,1.333,59.800,Nascido
58.880,44.054,33.215,25.665,57.769,73.159,75.107,59.832,1.266,54.700,Nascido
57.985,44.693,30.384,27.602,56.028,74.581,75.521,60.645,1.331,56.500,Nascido
57.631,44.108,33.070,24.561,53.926,71.933,74.034,58.708,1.334,54.300,Nascido
59.579,44.841,32.858,26.721,60.247,75.197,77.441,62.726,1.248,55.300,Nascido
58.631,44.303,32.966,25.665,58.314,73.562,75.387,60.255,1.261,53.900,Nascido
59.129,44.552,34.984,24.145,56.288,73.718,76.484,61.453,1.310,53.000,Nascido
60.103,43.756,33.464,26.640,57.884,73.453,75.647,60.253,1.269,55.100,Nascido
55.703,41.910,28.601,27.102,40.360,65.491,67.626,51.229,1.623,49.700,Nascido
60.435,44.956,33.800,26.636,62.611,77.334,78.551,63.954,1.235,59.600,Nascido
60.001,44.693,32.900,27.102,61.278,75.951,77.534,62.753,1.239,57.100,Nascido
57.360,43.780,30.200,27.161,55.572,71.225,73.007,57.565,1.282,53.300,Morreu
60.948,48.305,31.590,29.359,71.594,84.105,86.395,74.464,1.175,66.400,Nascido
60.175,43.881,33.352,26.824,59.050,74.191,75.977,60.669,1.256,57.200,Nascido
54.527,43.984,28.158,26.370,53.427,68.876,70.699,55.233,1.289,54.100,Nascido
57.883,43.805,31.969,25.914,57.259,72.645,73.597,58.156,1.269,55.800,Nascido
62.665,47.132,35.091,27.574,71.367,83.804,85.618,72.888,1.174,65.600,Nascido
58.674,45.645,32.839,25.837,61.777,76.048,78.282,64.008,1.231,54.100,Nascido
55.724,44.635,29.230,26.494,55.994,71.051,73.192,58.128,1.269,53.500,Nascido
59.769,43.444,33.669,26.102,57.224,72.773,74.678,59.068,1.272,53.900,Nascido
60.848,44.696,34.354,26.494,62.487,77.286,78.409,63.649,1.237,61.200,Nascido
57.564,43.507,30.653,26.911,55.412,71.115,72.642,57.052,1.283,52.200,Nascido
59.403,44.827,30.698,28.705,59.842,74.865,77.195,62.502,1.251,55.900,Nascido
59.429,47.344,33.240,26.189,67.598,80.784,82.737,69.747,1.195,60.200,Nascido
58.357,45.798,30.449,27.909,57.143,78.036,78.236,64.090,1.366,58.000,Nascido
57.674,44.144,31.601,26.073,56.233,71.448,74.096,58.848,1.271,53.000,Nascido
61.676,45.381,34.852,26.824,59.254,80.448,80.727,66.507,1.358,60.500,Nascido
59.180,43.831,32.218,26.963,57.896,73.363,74.892,59.532,1.267,56.000,Nascido
56.663,41.813,31.720,24.944,50.308,66.827,68.370,51.871,1.328,47.200,Nascido
60.425,46.846,31.197,29.230,66.487,80.079,82.605,69.434,1.204,60.400,Nascido
56.024,42.964,30.404,25.621,48.264,65.896,70.078,54.150,1.365,55.000,Nascido
63.345,46.772,36.207,27.139,70.583,83.724,85.539,72.557,1.186,66.300,Nascido
54.277,41.966,30.176,24.104,48.518,64.855,66.472,50.054,1.337,45.500,Nascido
62.766,47.458,33.382,29.385,71.467,84.148,86.409,74.021,1.177,68.800,Nascido
62.098,46.023,31.695,30.404,62.885,78.635,82.493,68.872,1.250,60.400,Nascido
56.663,42.836,33.268,23.398,52.483,68.603,70.515,54.441,1.307,49.100,Nascido
61.397,46.322,34.735,26.662,67.042,80.839,82.518,68.978,1.206,62.400,Nascido
61.906,47.278,33.609,28.297,69.689,82.592,85.124,72.453,1.185,63.500,Nascido
58.202,41.394,32.616,25.587,48.426,66.341,68.940,52.218,1.370,47.100,Nascido
62.393,45.300,33.441,28.954,66.051,80.178,81.214,67.041,1.214,61.800,Nascido
58.460,46.522,33.060,25.401,63.337,77.146,79.967,66.248,1.218,57.100,Morreu
60.152,45.370,32.089,28.065,62.663,76.938,79.121,64.832,1.228,55.100,Nascido
59.378,41.512,33.988,25.392,52.524,69.175,70.291,53.579,1.317,48.300,Nascido
57.873,45.851,33.070,24.803,62.100,75.788,77.949,63.704,1.220,57.600,Nascido
57.938,43.894,30.588,27.352,57.276,72.387,73.804,58.451,1.264,55.300,Nascido
60.163,44.881,32.839,27.324,62.114,76.484,78.094,63.454,1.231,58.100,Nascido
59.678,45.601,32.244,27.434,63.015,77.109,79.156,64.978,1.224,54.600,Nascido
58.521,45.461,30.134,28.387,61.361,75.819,77.673,63.326,1.236,51.700,Nascido
58.484,46.691,30.134,28.351,62.620,77.626,80.282,66.760,1.240,62.200,Morreu
58.702,44.659,30.616,28.087,59.943,74.648,76.152,61.303,1.245,56.900,Nascido
60.537,44.416,32.024,28.513,60.365,75.498,77.440,62.533,1.251,59.800,Nascido
56.886,44.827,30.724,26.163,57.888,72.860,74.745,59.855,1.259,55.700,Nascido
59.520,44.212,33.399,26.120,58.852,74.182,76.059,60.918,1.260,53.500,Nascido
60.233,44.675,33.116,27.119,61.445,76.153,77.728,62.948,1.239,52.900,Nascido
55.424,42.644,29.837,25.587,51.205,67.133,68.861,52.774,1.311,47.900,Nascido
60.103,44.528,31.174,28.929,60.163,75.287,77.244,62.396,1.251,57.100,Nascido
58.891,42.106,33.589,25.303,52.621,69.281,71.062,54.671,1.317,52.200,Nascido
57.027,43.422,31.278,25.749,51.921,70.896,71.976,56.300,1.365,52.400,Morreu
58.952,44.909,33.116,25.837,59.605,74.446,76.988,62.254,1.249,52.400,Nascido
58.132,45.300,32.717,25.416,60.476,75.042,77.011,62.461,1.241,56.800,Nascido
57.912,43.881,30.338,27.574,56.842,72.123,73.746,58.387,1.269,55.100,Nascido
61.100,43.756,34.212,26.889,59.612,74.930,76.620,61.253,1.257,58.200,Nascido
59.501,42.945,32.650,26.852,56.268,72.065,73.341,57.458,1.281,56.100,Nascido
59.425,43.241,32.652,26.775,56.507,72.340,73.892,58.180,1.280,52.800,Morreu
57.308,43.599,29.683,27.625,54.571,70.107,72.575,57.038,1.285,50.900,Nascido
54.147,41.315,28.235,25.914,45.985,63.386,65.030,48.395,1.378,43.700,Morreu
57.634,44.801,30.724,26.911,57.517,73.362,75.415,60.572,1.275,54.800,Nascido
58.460,44.855,32.024,26.438,59.053,74.425,76.361,61.586,1.260,57.000,Nascido
